capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,2.56,1.0,1.0,clean,0.330987694501794,0.5869124732340025,0.2832954824663059,0.2571173345045271,0.587330892906416,0.30992893240045427,0.5206131610683888,0.35569386760362176,True,26.14109476291166,0.5000808297462845,0.6666307442654922,1.7977659787684308,0.5746027756422838,0.38286141498801607,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,2.816,1.0,1.0,clean,0.3389565435390895,0.5757435050310507,0.2775690331589695,0.24939459378271034,0.578486662528395,0.31617435296903823,0.5184971872237092,0.3495156750261683,True,25.019857721890233,0.5727999527227032,0.6358087678360888,1.5802911895190912,0.597102480602341,0.348697341970511,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,3.072,1.0,1.0,clean,0.3308329498113931,0.5763539835731816,0.2686657498798029,0.24285950508431636,0.5766099661186928,0.31121176303984294,0.5129954619096173,0.3442876040674531,True,22.875455932365806,0.43907303597418784,0.6948917636524854,1.9425659293038673,0.6318631784679855,0.3255243526220924,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,3.328,1.0,1.0,clean,0.3170348770844534,0.5855110546702539,0.2654697837701698,0.24268065646747866,0.581589541804169,0.30174368711615485,0.5103354757256373,0.344144525173983,True,22.935444796025898,0.37616127047026937,0.726659019877526,2.0519655770076173,0.5718641150541737,0.38711310062033866,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,3.584,1.0,1.0,clean,0.30169564737058197,0.5995015052413324,0.2692374689408833,0.24826981625135583,0.5900340332926876,0.2900260991869795,0.5122219168130291,0.34861585300108466,True,24.31999846274903,0.33890571600833164,0.7468785800505646,1.8867424183628103,0.5018222658546158,0.4567683153437091,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,3.84,0.9990872829969656,1.0,clean,0.2911750767432383,0.6116412719091371,0.2739455740108842,0.2547202275471927,0.5983000442442887,0.28195048980286047,0.5140898031224896,0.3537761820377541,True,24.05527957764697,0.34745454272151977,0.7421400635708139,1.6833538596118105,0.4557075068926502,0.5003590344047939,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,4.096,0.9532024664112754,1.0,clean,0.29615253837480493,0.6143271275641577,0.27579191677410414,0.25542969618421785,0.6019337741476407,0.2854325719388911,0.5137307215041771,0.35434375694737424,True,23.404711731723406,0.45330776525008154,0.6880854997840634,1.5633125648345287,0.44533166787377776,0.5148694508405938,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,4.352,0.9670736906831118,1.0,clean,0.30407670344716264,0.6120161244770684,0.27942884317481453,0.2570149416596582,0.6018906285046697,0.2904341284744632,0.515805675642534,0.35561195332772655,True,24.6356240717247,0.4906903988570716,0.6708301071504005,1.1649689333378437,0.4430364461629893,0.5073701320707854,gamma
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,4.608,0.991052498175726,1.0,clean,0.29600404138942815,0.6183941997220619,0.28104478451609416,0.25997543829281744,0.6060688518990958,0.2836284634591727,0.5166731442230864,0.35798035063425393,True,24.11757600690966,0.3706903314794125,0.7295593884540135,1.1159755052223033,0.46904274503649895,0.4862616247899698,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,4.864,1.0,1.0,clean,0.28154659610624533,0.6276921957307741,0.2818970118818632,0.2630408694614698,0.6108932091198075,0.27169730158816496,0.517460469608753,0.36043269556917584,True,24.210978252358565,0.30849750297962486,0.764235313951324,0.9109352754885407,0.49300815494791367,0.466639684530212,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,5.12,0.9855722353607346,1.0,clean,0.28636458081002764,0.624729292885705,0.2840486410673502,0.2628599303934168,0.6068313557655032,0.27451240840883456,0.5196070362628938,0.3602879443147335,True,25.378121153697474,0.43188836190675706,0.6983784676215095,1.142077861996544,0.47956201158955347,0.47393207356608524,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,5.376,0.9342784950488014,1.0,clean,0.2903345763667494,0.6232647608409574,0.28732003123204275,0.2650833487571654,0.6061495432170549,0.27660473256029416,0.5218160992582421,0.36206667900573236,True,25.239253874854146,0.4345272351450875,0.6970937710311659,0.8333203685481732,0.4443272104470577,0.5034378830236145,delta
20260528-144705_s01_20260528_ear_eeg_ch1_only_00_precheck_10s,s01_20260528_ear_eeg_ch1_only_00_precheck_10s,0,5.632,0.9650927684856646,1.0,clean,0.26576902221325843,0.6420687106776337,0.2853646404137532,0.26909782647542,0.6157481109091434,0.2590995642787365,0.518809518238672,0.365278261180336,True,22.244154133948122,0.23149388076472735,0.8120218992667466,1.5385996166166003,0.464307974807352,0.5046193361829698,delta
