freq_hz,psd_v2_per_hz
83.5,3.852118600544082e-16
83.75,4.775073566436173e-16
84.0,4.803031297779385e-16
84.25,5.060996065233923e-16
84.5,4.91244156737476e-16
84.75,3.882692006631063e-16
85.0,4.2503078178044785e-16
85.25,3.5495681460024773e-16
85.5,3.9269183095399433e-16
85.75,4.631609636515049e-16
86.0,4.691594501906785e-16
86.25,5.751288318601463e-16
86.5,5.622286171469588e-16
86.75,5.548246096697072e-16
87.0,5.591445280941222e-16
87.25,4.437599497855273e-16
87.5,4.574366385976422e-16
87.75,4.550472524234908e-16
88.0,4.469016109784744e-16
88.25,5.704087887319345e-16
88.5,5.657521583797123e-16
88.75,6.297960379885472e-16
89.0,6.436068006854747e-16
89.25,5.606175195604692e-16
89.5,5.637708479394457e-16
89.75,4.9730577658613665e-16
90.0,4.559597134727519e-16
90.25,5.700705553161748e-16
90.5,5.524445583069593e-16
90.75,7.13605478074068e-16
91.0,7.273997007956761e-16
91.25,7.14180007599462e-16
91.5,7.454364835979819e-16
91.75,6.299388983782018e-16
92.0,6.059684173611454e-16
92.25,6.237399836285349e-16
92.5,5.5169903482976485e-16
92.75,7.367424059517769e-16
93.0,7.104047140590248e-16
93.25,8.122555619719377e-16
93.5,8.315755036246595e-16
93.75,7.436604723454084e-16
94.0,7.474020825691628e-16
94.25,6.706116875221096e-16
94.5,6.507013399668492e-16
94.75,7.730911704985466e-16
95.0,7.1592519522201845e-16
95.25,9.081522833068374e-16
95.5,9.021953471125306e-16
95.75,9.145492536076317e-16
96.0,9.399262356288452e-16
96.25,8.285417993696431e-16
96.5,7.782178167935335e-16
96.75,8.020322308319238e-16
97.0,7.375981059506433e-16
97.25,9.24384742478395e-16
97.5,8.878200618821538e-16
97.75,9.870228571076161e-16
98.0,9.946573554244044e-16
98.25,9.057674419300425e-16
98.5,9.129205305481758e-16
98.75,8.37645689956664e-16
99.0,7.81953660924073e-16
99.25,9.054271114977236e-16
99.5,8.385806083214643e-16
99.75,1.0263010844786155e-15
100.0,1.0181884546651743e-15
100.25,1.0067027470734584e-15
100.5,9.888707859436032e-16
100.75,8.214363883623264e-16
101.0,8.21283456210313e-16
