freq_hz,psd_v2_per_hz
93.75,1.4541997624920162e-15
94.0,1.3874554369995418e-15
94.25,1.509830685176145e-15
94.5,1.3715565483159358e-15
94.75,1.4878973512277335e-15
95.0,1.3374316085505886e-15
95.25,1.3805961078594673e-15
95.5,1.3830122070478454e-15
95.75,1.3606365635221363e-15
96.0,1.4263588147065702e-15
96.25,1.2699390817108033e-15
96.5,1.3210782695942514e-15
96.75,1.1928700381675698e-15
97.0,1.2654483962897714e-15
97.25,1.2064025731457467e-15
97.5,1.1999601580751246e-15
97.75,1.1433677486354636e-15
98.0,1.0530600282632878e-15
98.25,1.0761890316500481e-15
98.5,1.002947161071069e-15
98.75,1.0914667760138783e-15
99.0,9.85334549542402e-16
99.25,9.811250825037334e-16
99.5,8.748839514404369e-16
99.75,8.366028983444559e-16
100.0,8.779850432654712e-16
100.25,7.543893402232271e-16
100.5,8.140306736836582e-16
100.75,7.885803046542786e-16
101.0,8.167757211063553e-16
101.25,7.816477056591633e-16
101.5,8.072814437892971e-16
101.75,7.988291013920277e-16
102.0,7.670266684482916e-16
102.25,7.379934883901415e-16
102.5,6.703807339035864e-16
102.75,6.854768889661469e-16
103.0,6.631151966318788e-16
103.25,6.726831758321655e-16
103.5,6.268003729833915e-16
103.75,6.074519857627073e-16
104.0,5.679449096321069e-16
104.25,5.896739004998497e-16
104.5,6.058569496545467e-16
104.75,6.050081900241355e-16
105.0,5.942201209532388e-16
105.25,5.686541014072158e-16
105.5,5.880918125539947e-16
105.75,5.834214811885949e-16
106.0,6.483740793839415e-16
106.25,6.157872758700873e-16
106.5,6.248217454688902e-16
106.75,5.972183440058448e-16
107.0,6.025979950150226e-16
107.25,6.145337804638559e-16
107.5,6.067052608376482e-16
107.75,6.331652314077087e-16
108.0,5.688067876559948e-16
108.25,6.06422660695476e-16
108.5,6.013215997491406e-16
108.75,6.496466865106195e-16
109.0,6.533940632847622e-16
109.25,6.567007926367566e-16
109.5,6.647420392407767e-16
109.75,6.397220286961415e-16
110.0,7.242438966412381e-16
110.25,6.895721653410381e-16
110.5,7.56747738002174e-16
110.75,6.856354337868605e-16
111.0,6.991887752909318e-16
111.25,7.109989844087517e-16
111.5,6.824047039424452e-16
111.75,7.618497178255302e-16
112.0,6.847984894372144e-16
112.25,7.239810486186778e-16
112.5,6.719741863379718e-16
112.75,6.864198623508432e-16
113.0,7.077278036006513e-16
113.25,6.817980075526038e-16
113.5,6.930182820734859e-16
113.75,6.294867249516055e-16
114.0,6.52907136189612e-16
114.25,6.507100803553661e-16
114.5,6.682207841925373e-16
114.75,6.726355411505999e-16
115.0,6.528538980432822e-16
115.25,6.378049006007253e-16
115.5,6.106612918858572e-16
115.75,6.430672895971903e-16
116.0,5.969440150413855e-16
116.25,6.193126293920924e-16
116.5,5.512042296259768e-16
116.75,5.415550219613068e-16
117.0,5.431422385058978e-16
117.25,5.128405221531142e-16
117.5,5.346488877187431e-16
