capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,11.776,1.0,1.0,clean,0.30273823352238105,0.5634230315001156,0.315962934328031,0.20878149210445646,0.5428268781682104,0.23600075065943704,0.5930515213018936,0.31702519368356513,True,65.17347083072998,0.31550405068170595,0.7601648960813566,4.536490304034551,0.8454459750053637,0.14188929098367847,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,12.032,1.0,1.0,clean,0.30224960134519147,0.559512161635319,0.2979783858856297,0.20081666665414039,0.5386621906380549,0.23482412595615557,0.5770210556373212,0.3106533333233123,True,60.52355993608455,0.43000606402330943,0.6992977338596885,2.827038957070067,0.8656895946849317,0.12117192785830355,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,12.288,1.0,1.0,clean,0.2740749693134542,0.5792303436626147,0.2793198003355727,0.20061554326603467,0.5498464897657884,0.21296480942673396,0.5572698922309784,0.3104924346128277,True,49.20076412275141,0.22677605766288456,0.8151446987748187,1.5451574435580473,0.7969722834999724,0.1879108416585918,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,12.544,1.0,1.0,clean,0.27189265323942996,0.5907140293132548,0.27213938976764307,0.206904906301414,0.5621389694224939,0.21245462696725598,0.5434754083723515,0.31552392504113114,True,46.85878122574386,0.3605108725365003,0.7350180143176075,1.5676455322694087,0.6033315066107329,0.3719174798179514,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,12.8,1.0,1.0,clean,0.27463135907080494,0.5996160895786723,0.2667133510375927,0.21387645384729514,0.5772460793873968,0.217797316275831,0.5308690215464944,0.3211011630778361,True,42.72462643564714,0.39529158652548363,0.7166960724537501,1.7047323528766074,0.532752377170515,0.4371856617818348,delta
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,13.056,1.0,1.0,clean,0.2743250719188793,0.6083169361587881,0.25442381814526743,0.22598670225130668,0.584149842494138,0.23026321591101634,0.5091499094856018,0.33078936180104535,True,23.888487071625736,0.3761881300717285,0.7266448373911396,1.3450324706265429,0.40981959334403395,0.5282281627825625,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,13.312,1.0,1.0,clean,0.2685386822957254,0.6203701136046147,0.24663499048119875,0.2393399761931178,0.5931711530838627,0.23584755878084865,0.4925478515203741,0.34147198095449427,True,21.99519922129724,0.3337158699978902,0.7497848848402681,1.0492741835703088,0.36482065772671796,0.5725304913998532,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,13.568,1.0,1.0,clean,0.26005273975895554,0.6319405903636428,0.24275690748384524,0.25447605429461395,0.6012109251052555,0.2374826531178556,0.48058766979522344,0.3535808434356912,True,20.750297021114914,0.30408800933289026,0.7668194116041279,0.8896401288246488,0.3280486954111315,0.602443014670883,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,13.824,1.0,1.0,clean,0.25550039611030395,0.637234134377925,0.2390249399684713,0.2653619760240312,0.6053054795599994,0.24036115912000627,0.47141452061508354,0.362289580819225,True,20.640593798101932,0.31766999894744874,0.7589153587738993,0.8781963539161614,0.34763526864990296,0.5768756545128868,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,14.08,1.0,1.0,clean,0.26102968177969055,0.6340989896319489,0.2359631091448074,0.27162293567937185,0.6030405685641906,0.24904299984166767,0.4647720609197342,0.3672983485434975,True,21.26363050278591,0.38607647503802467,0.7214609135974457,0.7633767876591238,0.3491976634176762,0.5620873723122025,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,14.336,1.0,1.0,clean,0.280257332520404,0.6194100861701373,0.240157861397359,0.2803199920981358,0.5974867625369673,0.264512532321906,0.46528935544237493,0.37425599367850865,True,25.782397494426284,0.5177843955056722,0.6588551067981979,0.44470839962018266,0.2804621821337434,0.5815371223811326,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,14.592,1.0,1.0,clean,0.30518321199273607,0.6043410644576803,0.24921786176011387,0.2880307368227845,0.5930644438391404,0.28214005933244124,0.47036537313534577,0.3804245894582276,True,30.332549966947905,0.6236801768595126,0.6158848363424014,0.45322625389062743,0.217571612840013,0.6274022291862422,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,14.848,1.0,1.0,clean,0.3078628171580823,0.6039772718771662,0.26606802914308564,0.3026905105521236,0.5962180113254104,0.2806618765199288,0.48305086558231997,0.39215240844169885,True,38.15533491588751,0.4627330009583828,0.683651766482641,0.7434008111339373,0.2135728874940958,0.6516370257343154,gamma
20260528-145809_s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,s01_20260528_ear_eeg_ch1_only_06_eyes_open_repeat_30s,0,15.104,1.0,1.0,clean,0.2560217091260689,0.6428204475910875,0.29689981623486483,0.3368940505941338,0.6227914372858261,0.23520230718512336,0.5064997020158097,0.419515240475307,True,48.09963492275054,0.10114962266296404,0.9081417996397587,2.9818888168039477,0.20958123969757303,0.74894029925898,beta
