capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,9.728,13.728,28.559534309928797,521.0,0.15719356759375094,0.8030821898932383,1.0,,0.75,0.75,5.5,10.0,21.0,49.5,6.4512081899293e-11,0.4629275997420158,1.3328271817012582e-11,0.0956413852926115,5.6744173938030404e-12,0.04071864287604667,2.09482319822086e-11,0.15032090834552703,3.48937385131624e-11,0.25039146374379884,0.2708781055423838,2.3488352886356614,0.5585689850346273,0.40071237208932586
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,9.984,13.984,23.488827131212833,439.0,0.14365938696372763,0.8240020963158841,1.0,,0.75,0.75,4.0,8.5,21.0,49.5,5.893998661750958e-11,0.4441828130050195,1.4718835928351336e-11,0.11092391298358749,7.169343689972696e-12,0.05402952104956576,2.1557080247972487e-11,0.16245820697005023,3.0307835940442344e-11,0.22840554599177706,0.3325748945359609,2.053024176946299,0.555106725988607,0.3908637529618273
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,10.24,14.24,29.2426913946032,458.0,0.13610098422763833,0.8456306735461284,1.0,,1.0,1.0,4.0,8.0,23.5,49.25,5.925255109778577e-11,0.40402077091451827,1.810939776445501e-11,0.12348114486274299,8.397886984961695e-12,0.05726202013003309,2.3263755551680838e-11,0.1586267642189035,3.7633598932359044e-11,0.2566092998738021,0.36098586775061503,2.156423133210051,0.5275019157772612,0.41523606409270564
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,10.496,14.496,29.33489389788209,458.0,0.12293037661979249,0.8675697591795429,1.0,,1.75,1.75,6.0,8.0,23.25,48.5,4.9321338172455384e-11,0.3770403677181706,1.5569423639711323e-11,0.11902153168981003,6.786113623724141e-12,0.05187691313483394,2.3726807341017325e-11,0.18138121340818442,3.540814108944771e-11,0.27067997404900107,0.2860103985416006,2.294306358985926,0.4960618994079806,0.4520611874571855
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,10.752,14.752,29.409862291415102,458.0,0.14071585572022566,0.8795523586992847,1.0,,1.75,1.75,4.75,8.0,23.0,48.5,4.718520237104096e-11,0.3202527907427621,2.085519443467684e-11,0.1415472199667252,8.361767137721672e-12,0.05675252254592389,2.3782905353435513e-11,0.16141801727405986,4.715229585646015e-11,0.3200294494705291,0.3515872856347128,2.494113276677452,0.4618000107094873,0.48144746674458894
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,11.008,15.008,29.447937109413964,458.0,0.1700310000480929,0.8993565395412937,1.0,,1.25,1.25,4.0,8.0,18.5,49.25,4.661656937538277e-11,0.24973258624277067,2.5066346920200285e-11,0.13428452003046454,1.18189849777641e-11,0.0633162355104611,3.6239574726019515e-11,0.1941413287578005,6.692446966967692e-11,0.3585253294585033,0.32613475922713386,2.120854453014315,0.3840171062732352,0.5526666582163038
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,11.264,15.264,29.123581510521674,458.0,0.1626868727623799,0.8855725088130434,1.0,,0.75,0.75,4.25,8.0,18.25,49.5,4.405778661547005e-11,0.2808844954628807,2.1146827912688356e-11,0.13481875838969581,9.277673920664538e-12,0.05914856279593386,2.948520907582129e-11,0.18797898648797687,5.288625313491242e-11,0.33716919686351293,0.31465518514069124,2.2793243321030254,0.4157032538525765,0.5251481833514898
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,11.52,15.52,29.145600010979358,458.0,0.152543187816232,0.8843465041168763,1.0,,0.75,0.75,4.25,8.0,18.5,49.0,4.5287001333542255e-11,0.2877817494551016,2.1189888890302145e-11,0.13465372217289606,9.436694752646033e-12,0.0599666227619897,2.994888466883427e-11,0.19031382450669443,5.150331682060174e-11,0.32728408110331836,0.3150933618060958,2.2454778336832963,0.42243547162799766,0.5175979056100128
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,11.776,15.776,29.217255175666313,458.0,0.15687960203172693,0.8949909555494929,1.0,,0.75,0.75,4.25,8.0,18.5,48.5,4.2789913820872575e-11,0.26132622247901516,2.1924352688918648e-11,0.13389623294118413,1.0456143446547305e-11,0.0638576763679305,3.3595618806455146e-11,0.2051748968527568,5.497534175469683e-11,0.33574497135911346,0.31123532823685435,2.096791498796646,0.3952224554201993,0.5409198682118703
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,12.032,16.032,28.90465360456686,441.0,0.13682852203174425,0.8974576285554557,1.0,,0.75,0.75,4.0,8.0,15.5,48.75,3.8493828164077925e-11,0.2412125655120124,2.5353290855372118e-11,0.15887046373588554,1.0382511305314394e-11,0.06505957728437704,3.375201476911505e-11,0.21149910159507235,5.1603026966502595e-11,0.3233582918726527,0.3076116011543987,2.44192277858583,0.40008302924789796,0.534857393467725
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,12.288,16.288,28.863800858514807,441.0,0.1527627899992654,0.8880377887887924,1.0,,0.75,0.75,4.75,8.0,23.0,49.25,3.75425181782061e-11,0.27928255784389305,2.1081498973195858e-11,0.15682738511225985,8.041164051787596e-12,0.0598190258246793,2.3454650331218517e-11,0.17448149606649063,4.4305026459017894e-11,0.3295895351526771,0.34283879479050167,2.621697410651549,0.4361099429561529,0.5040710312191677
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,12.544,16.544,28.902266347122332,441.0,0.1606136783920942,0.9004277307560734,1.0,,1.0,1.0,4.75,8.0,18.5,48.5,3.860690349570375e-11,0.238262001214637,2.596280756022843e-11,0.16022912811795223,9.797150055738416e-12,0.06046298374434748,3.2402731390714606e-11,0.19997303401530597,5.526591168581697e-11,0.3410728529077573,0.30235568531564927,2.650036736450864,0.39849112933258923,0.5410458869230632
20260523-202120_fp1_fp2_ch1_only_quiet_30s,fp1_fp2_ch1_only_quiet_30s,0,12.8,16.8,28.891988508927522,441.0,0.16282644892638604,0.8948913834254889,1.0,,0.75,0.75,4.75,8.0,18.75,49.25,4.105381585761529e-11,0.2528405609948492,2.5010831297234035e-11,0.15403568423633288,9.69309672066082e-12,0.059697447397562706,3.1705645851902805e-11,0.1952674341333389,5.4906981925304715e-11,0.3381588732379163,0.30572147200335587,2.5802725401391577,0.40687624523118204,0.5334263073712553
