capture,condition,channel,window_start_sec,quality_score,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,34.304,1.0,True,0.42041033230044667,0.01114976964505834,0.682383589514109,0.5121009723252284,0.26811621282154174,0.11841309393934991,0.5942872326103127,0.5596807778601829,15.580021437291283,0.34636399625624503,0.7427411924083795,1.9267586515375523,0.45372674937379975,0.494043157486324,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,34.56,1.0,True,0.4179320320190969,0.01117865603701445,0.6805011520428508,0.5098312240274108,0.26866885383569816,0.11909072320906178,0.5925524224133678,0.5578649792219287,15.50406336957712,0.31707733642387703,0.7592568578471417,2.2148990777646067,0.4822513078120609,0.47076812402210233,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,34.816,1.0,True,0.4141440539925501,0.011462487431309804,0.6753046887877046,0.5055502761708541,0.2691220194673064,0.12109397575465493,0.5899008377947851,0.5544402209366834,15.840370223418732,0.35701590471705724,0.7369110387862973,2.2612100522272187,0.5051986843170871,0.44631772649092083,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,35.072,1.0,True,0.4103924346086825,0.012305270851215853,0.6655873100291887,0.4997106410058596,0.26949361528522514,0.1250428675430744,0.5872747042260777,0.5497685128046879,16.337329188975932,0.42736820478198173,0.7005900766489253,2.0250829223621416,0.5156716523169782,0.43040689657945064,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,35.328,1.0,True,0.3957549377849737,0.010694158416156334,0.6768418751190727,0.4941353658519083,0.268272900127105,0.12005654667882631,0.5770284564494816,0.5453082926815267,14.561402188804335,0.15927422100961583,0.8626086752135915,4.063438293434006,0.6321546988669329,0.34342857600714305,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,35.584,1.0,True,0.383837187893844,0.009507958902966818,0.6844947873400107,0.48906734770000226,0.26574648996863287,0.11660699771792482,0.5686860315256909,0.5412538781600019,14.249417509616432,0.17381372143236987,0.8519239311450435,3.6498527204291307,0.6237275198830387,0.3485559074634887,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,35.84,1.0,True,0.383230965159784,0.011513545437508889,0.6698019035450816,0.4835307935946381,0.2636748336386857,0.12305313829360236,0.5682616756118488,0.5368246348757105,15.25034261083815,0.4640384617455896,0.6830421646182872,1.6440089632395203,0.5122795183381407,0.4225695246198272,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,36.096,1.0,True,0.38790130803634315,0.01290847179949912,0.6606203828913472,0.4833529842355945,0.2772303127362647,0.12717337265770307,0.5715309156254402,0.5366823873884756,17.261231812620547,0.4249467910172977,0.7017805901941527,1.4733190778466703,0.4965567126182449,0.438849449073257,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,36.352,1.0,True,0.39886892867192597,0.013396902185803883,0.6573802039344457,0.48934787501380783,0.2883458055962794,0.12862491504371665,0.5792082500703483,0.5414783000110464,18.536816634540003,0.3970849112279265,0.7157761077785232,1.3331694573871344,0.45662606800198796,0.48841031221384734,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,36.608,1.0,True,0.40991770269669103,0.013755777325336742,0.6549490229985446,0.49567866480233974,0.2974605097414915,0.1297090972119784,0.5869423918876838,0.5465429318418719,18.765114595737373,0.40568010371565444,0.7113994125343838,1.1810549681882603,0.4414461746029476,0.505225268112601,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,36.864,1.0,True,0.41975458327685833,0.014152187774072605,0.653360436194606,0.50151663179807,0.306459990869379,0.1305227693850352,0.5938282082938009,0.551213305438456,19.743770052634574,0.38823473299070527,0.7203392742096119,0.9965579530077175,0.446698569703359,0.4962392255448289,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,37.12,1.0,True,0.42684839569600314,0.013779025488329502,0.6563050620312915,0.507158228913354,0.31383956539424673,0.12924959485646229,0.5987938769872022,0.5557265831306832,19.89476325788304,0.3270549221799626,0.7535483146034863,1.0577454535193347,0.466725721904833,0.484262383755898,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,37.376,1.0,True,0.4327101754091125,0.013074924153246072,0.6620937457868281,0.512994425041313,0.3183653927758247,0.1267658896742202,0.6028971227863787,0.5603955400330504,20.41967372843075,0.27841153370138866,0.7822207275460746,0.9798053121268463,0.47851092982691856,0.47618011448897135,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,37.632,1.0,True,0.4335491320702737,0.012287109954201686,0.6692159201107792,0.5160325078844505,0.3236019949575322,0.12376104943145846,0.6034843924491915,0.5628260063075605,19.682793590768146,0.22067096351308854,0.819221583774095,1.3533564414951724,0.5024241013148457,0.44946075980635136,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,37.888,1.0,True,0.4358575335948257,0.012540888223403553,0.6618195203835047,0.5149442289708632,0.3278960087465324,0.12651474521098577,0.605100273516378,0.5619553831766907,23.50553196373877,0.39836002158495376,0.7151234192612553,1.1679948593572518,0.5510932637256593,0.400826303716402,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,38.144,0.75,True,0.4426010393588391,0.011521862994337407,0.6627934897826406,0.5196683970071695,0.3176882864941905,0.12551148952239516,0.6098207275511873,0.5657347176057357,26.840818575248626,0.3205720137452447,0.7572476090534107,2.146959958079387,0.5760930753417475,0.39556678380943366,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,38.4,1.0,True,0.44509680186748873,0.010542896845524497,0.6638083202324372,0.5216458332952205,0.3108433779760837,0.12451997086823796,0.6115677613072421,0.5673166666361765,26.865753383120687,0.30824645081145063,0.7643819705152769,2.233033246911416,0.6057954774765698,0.36838662488247975,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,38.656,1.0,True,0.44771223620408884,0.009796368305865433,0.6632508855675816,0.5231507634813112,0.3067559767200497,0.12422982945015902,0.6133985653428622,0.568520610785049,27.82406204557391,0.3234366076326362,0.7556085378199273,2.3145411970297243,0.6117980366300932,0.3620328164914104,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,38.912,1.0,True,0.448330665938141,0.009321521867692403,0.6601704518415448,0.5224745910043322,0.30035346023247467,0.12499933106945947,0.6138314661566987,0.5679796728034658,28.21987876631485,0.34873516633775914,0.7414354018112951,2.2060934857136507,0.6279833179741822,0.34433179171839373,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,39.168,1.0,True,0.4451932705797577,0.009062426259536138,0.6547673965088925,0.5185442146549548,0.2935779729838496,0.1267219882905862,0.6116352894058305,0.5648353717239639,28.14803045243017,0.37172060161543835,0.7290114319293668,2.108592468027014,0.6579436502590865,0.3129698761730494,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,39.424,1.0,True,0.43979367606324604,0.008794336098255648,0.6501960202565061,0.513434496530887,0.2925983446264177,0.1281477113740891,0.6078555732442723,0.5607475972247097,27.998180935133153,0.3632381361595357,0.7335475537735382,2.1871612943843077,0.6806687725330333,0.29090950876295424,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,39.68,1.0,True,0.4367749672999942,0.00844945868137036,0.6488146208028707,0.510988846026001,0.29179504937332357,0.12840703086188604,0.605742477109996,0.5587910768208009,27.828862201247674,0.3424341272295442,0.7449155081108491,2.306461498159789,0.6613441104007335,0.3116909008696422,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,39.936,1.0,True,0.43356955714712475,0.008131371003244271,0.647440092529164,0.5084242445308385,0.28808549980815923,0.12868135876690143,0.6034986900029874,0.5567393956246709,27.819465114934633,0.34535556241806226,0.7432979265293986,2.212449001614804,0.6658930363113053,0.30807560046806026,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,40.192,1.0,True,0.4214074662126241,0.008031873147011046,0.6428773315338192,0.49892191907504235,0.2880945166223516,0.13021365150872052,0.5949852263488369,0.5491375352600341,24.641238904869148,0.36934688586180264,0.7302751481857334,2.4195054350215157,0.7064723662931797,0.2654300925113927,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,40.448,1.0,True,0.4054202121331306,0.00763750880353355,0.642308500737649,0.488331113144712,0.28962733413880287,0.13015640546411972,0.5837941484931914,0.5406648905157698,23.06572456005814,0.31349142121924833,0.7613296774043622,2.2570224765432436,0.7441943031864174,0.23133277506877253,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,40.704,1.0,True,0.3945135223577455,0.0070029140616896185,0.6479792227652079,0.48322651750035733,0.29088424450229294,0.12775916617227553,0.5761594656504219,0.536581214000286,23.44757279672005,0.24863139760234496,0.8008768655910654,2.485350230160953,0.7307379638821939,0.2486115854699599,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,40.96,1.0,True,0.39122903477887566,0.0070761087072256715,0.6444339487427673,0.4798507546662377,0.2888640635427277,0.12904758859972817,0.573860324345213,0.5338806037329903,25.380659031064987,0.3592367537674099,0.7357070041101103,2.3331717709957065,0.6953348943764113,0.2766297392061551,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,41.216,1.0,True,0.3943652629829004,0.0067315825130361325,0.6478006867844842,0.4830676613134547,0.28873293888469775,0.12764528825890406,0.5760556840880303,0.536454129050764,26.049039372940225,0.30713609807124104,0.7650312782768875,2.207758170392234,0.650936476129715,0.32709432619492573,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,41.472,1.0,True,0.4014456728067422,0.00632991553460383,0.6578633665421227,0.4911918656141253,0.2886254166651132,0.12386226680774959,0.5810119709647196,0.5429534924913004,24.513558254079154,0.24482652277753814,0.803324785979125,2.0426479383808793,0.5784384954675356,0.3986806381155824,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,41.728,0.75,True,0.41358201384810284,0.006356208500046376,0.6650873803292581,0.501608892116507,0.2946389433603081,0.12135095240978988,0.5895074096936721,0.5512871136932058,23.904876974945577,0.2815897364525076,0.7802809054640106,1.9494864082686587,0.49699600123848786,0.473530058053189,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,41.984,1.0,True,0.4217850275808981,0.006556249220513925,0.671673430060798,0.5092459684488629,0.2873666454198594,0.1191758614720548,0.5952495193066287,0.5573967747590904,20.531004062786987,0.2824022625906032,0.7797865218776115,2.057228375063479,0.45677421617465214,0.509315298873891,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,42.24,1.0,True,0.4286532753300946,0.006741070350987952,0.6774091864293047,0.515717844214818,0.29208132721038643,0.11728848047788559,0.6000572927310663,0.5625742753718546,19.621259305243505,0.28502644020147405,0.778194104579456,1.9111005208240819,0.4409492904833312,0.524863010112532,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,42.496,1.0,True,0.4362503484244756,0.006771306047920774,0.6840655304232842,0.5229856621240585,0.29747279000743215,0.11497841328299911,0.6053752438971329,0.5683885296992469,19.851483732357597,0.2688824965230186,0.7880950385348466,1.8885713085550349,0.4265721875849701,0.5408233542782847,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,42.752,1.0,True,0.4415001679644968,0.006474968422657077,0.6939990793623211,0.5298747869537352,0.30189378950100965,0.1113090516979148,0.6090501175751478,0.5738998295629884,18.898175122541833,0.21926591080966035,0.820165635016921,2.269762287498935,0.4259328831428917,0.5455687488836172,gamma
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,43.008,1.0,True,0.44057156302155887,0.005994756752051662,0.7054404334576333,0.5332756676741849,0.32229867010269236,0.106992440178662,0.6084000941150912,0.576620534139348,17.531507817383602,0.16159131581046904,0.8608879787442227,2.6953638845400407,0.4590123429375456,0.5136203183248294,delta
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,43.264,1.0,True,0.4376394881162998,0.005563804713423045,0.7147129444216338,0.5346151978231667,0.3100476213486145,0.10346694251615321,0.60634764168141,0.5776921582585335,17.474321840987358,0.15162439686099102,0.86833867250547,2.8376544477508285,0.48087351493493297,0.49177920831958505,delta
