capture,condition,channel,window_start_sec,window_end_sec,rms_uV,ptp_uV,line_50_ratio_1_50,spectral_entropy_0p5_40,quality_score,quality_warnings,peak_freq,peak_delta,peak_theta,peak_alpha,peak_beta,peak_gamma,delta_abs,delta_rel,theta_abs,theta_rel,alpha_abs,alpha_rel,beta_abs,beta_rel,gamma_abs,gamma_rel,alpha_beta_ratio,theta_alpha_ratio,slow_power_rel,fast_power_rel
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,22.784,26.784,27.284519420359963,390.0,0.13696853688398627,0.696093275675773,1.0,,0.0,0.75,4.25,11.0,22.25,49.0,1.9517348769777168e-10,0.4282198832156737,1.987269988231244e-11,0.043601645506082344,1.578125914093531e-11,0.034624830585556814,4.6233886234640475e-11,0.10143933788108725,1.7871733437789832e-10,0.3921143028116,0.34133533704790087,1.259259461164557,0.4718215287217561,0.49355364069268726
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,23.04,27.04,27.67133896290528,390.0,0.1518210942441871,0.66956076128041,1.0,,0.0,0.75,4.5,8.25,14.5,49.0,2.0587962674335226e-10,0.3899571569441167,3.718012000912114e-11,0.07042296570545001,1.0590409611746515e-11,0.020059323442520604,3.4022691800217993e-11,0.06444247240907394,2.4028162857018475e-10,0.4551180814988387,0.31127488894569655,3.5107348414439263,0.46038012264956674,0.5195605539079127
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,23.296,27.296,27.238887642486432,390.0,0.1346392175888645,0.6654555113940765,1.0,,0.0,0.75,4.5,9.5,18.0,49.5,2.1668581788416042e-10,0.4663238945707756,2.6000466930668945e-11,0.05595492643754839,1.2895819478289263e-11,0.027752756601783623,3.3983740864732973e-11,0.07313552195925571,1.7510221154468402e-10,0.3768329004306366,0.3794702746121764,2.016193462884774,0.522278821008324,0.4499684223898923
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,23.552,27.552,30.107440940737558,418.0,0.1238435369391326,0.6954501800116105,1.0,,0.25,0.75,5.75,8.5,18.0,49.5,2.035617083332779e-10,0.4424874998654955,2.8824785260278454e-11,0.06265720241990767,1.7634860328047422e-11,0.03833336495810525,3.701822415688606e-11,0.08046749848366848,1.7299987703641233e-10,0.3760544342728231,0.47638320664193773,1.634534366820812,0.5051447022854032,0.45652193275649156
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,23.808,27.808,30.131262834471443,418.0,0.14579867207350178,0.7250168021152199,1.0,,0.0,0.75,5.5,8.5,18.0,49.25,1.8081789412885413e-10,0.3853311194709448,3.075716372584014e-11,0.06554490852428237,2.1167799776038015e-11,0.04510953975951624,3.8691294453665535e-11,0.08245290034727704,1.978191342245695e-10,0.4215615318979797,0.5470946391154566,1.4530165653143272,0.45087602799522714,0.5040144322452567
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,24.064,28.064,30.02530599344493,418.0,0.1566342982354815,0.7386216487394572,1.0,,0.0,0.75,6.0,9.25,18.0,49.25,1.67776013767053e-10,0.3660064032565317,2.988488518727348e-11,0.06519441661258689,2.3208244587153098e-11,0.050629204595572866,3.9365096299611036e-11,0.08587566832093246,1.9816214960529785e-10,0.43229430721437617,0.5895640241932398,1.2876839984621768,0.4312008198691186,0.5181699755353086
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,24.32,28.32,28.987687041224934,418.0,0.14536553381744166,0.7417014353129898,1.0,,0.0,0.75,5.75,9.0,23.0,49.25,1.4829250853112457e-10,0.39565395131612147,2.5048500684398053e-11,0.06683101100988238,1.4514845767249407e-11,0.03872654213918677,3.2144497050126114e-11,0.08576358574635921,1.5480320556544648e-10,0.4130249097884502,0.451549941646776,1.7257159384301743,0.46248496232600383,0.4987884955348094
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,24.576,28.576,28.56221279943135,418.0,0.12283236214589249,0.8103477864131691,1.0,,0.0,0.75,5.5,11.25,13.25,49.25,1.179619470876702e-10,0.3856286070930269,2.249138483686467e-11,0.07352643475600883,2.8113147777309148e-11,0.09190450213836218,4.1575173166720584e-11,0.13591311871122572,9.575356578987305e-11,0.3130273373013764,0.6762003771956073,0.800030825968839,0.4591550418490357,0.44894045601260213
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,24.832,28.832,28.236324123369883,418.0,0.11275434020113886,0.8365149454352178,1.0,,0.0,0.75,5.5,11.25,13.25,49.25,8.941434881446556e-11,0.3723208004592613,1.7601207034862478e-11,0.07329131821859199,2.0413966704963393e-11,0.08500363224600316,3.812238465497208e-11,0.1587413760581879,7.460214463036534e-11,0.3106428730179555,0.5354850408682637,0.8622139581810414,0.4456121186778533,0.4693842490761434
20260523-202208_fp1_fp2_ch1_only_eyes_open_60s,fp1_fp2_ch1_only_eyes_open_60s,0,25.088,29.088,28.187408536436973,418.0,0.1214749107339336,0.8175926216391961,1.0,,0.0,0.75,4.0,12.0,17.25,49.25,1.028514218671366e-10,0.40759255685467,1.9518480110053946e-11,0.077350289082546,1.7454402292973382e-11,0.06917050177637081,3.888760292869461e-11,0.15410868629634691,7.362690551358509e-11,0.29177796599006633,0.4488423296488153,1.1182554281971318,0.484942845937216,0.4458866522864132
