freq_hz,psd_v2_per_hz
53.25,2.4010438486722944e-15
53.5,1.9797322922567748e-15
53.75,2.0388368512707764e-15
54.0,1.918145067459586e-15
54.25,2.021223976605815e-15
54.5,1.9925435911689057e-15
54.75,1.7209759069313908e-15
55.0,1.631681528544953e-15
55.25,1.2824240973049803e-15
55.5,1.3980034047578726e-15
55.75,1.2938555259528009e-15
56.0,1.410266871125963e-15
56.25,1.1282808855492043e-15
56.5,1.1851024365263116e-15
56.75,8.355944119625112e-16
57.0,9.578115780227253e-16
57.25,7.518185576374984e-16
57.5,8.596198786629724e-16
57.75,5.733424272517561e-16
58.0,6.747073640361971e-16
58.25,3.6033243799908995e-16
58.5,4.713707009417771e-16
58.75,2.925531590562104e-16
59.0,3.679576064454108e-16
59.25,2.1186625130867512e-16
59.5,2.798512312825605e-16
59.75,1.238321365685152e-16
60.0,1.960391356958851e-16
60.25,1.121846970660585e-16
60.5,1.5672282218744561e-16
60.75,8.942312308438366e-17
61.0,1.126687337289801e-16
61.25,5.85907777892638e-17
61.5,9.432191174636379e-17
61.75,7.821769898436365e-17
62.0,1.0762988613990477e-16
62.25,1.0288080193113432e-16
62.5,1.1792899625946797e-16
62.75,1.144129924340994e-16
63.0,1.187605829836908e-16
63.25,1.3344444906361759e-16
63.5,1.3689426982474386e-16
63.75,1.6009905230578836e-16
64.0,1.5246803133182874e-16
64.25,1.702106295954981e-16
64.5,1.770415276093046e-16
64.75,1.963971078002712e-16
65.0,2.0638614329856098e-16
65.25,2.1375659821265232e-16
65.5,2.0015094776463114e-16
65.75,2.0735169647364667e-16
66.0,1.8286305765785493e-16
66.25,1.8024618330049635e-16
66.5,1.749664408926151e-16
66.75,1.7282534209320843e-16
67.0,1.6260732843520967e-16
67.25,1.5619723700564637e-16
67.5,1.4926805749054828e-16
67.75,1.2726768105494856e-16
68.0,1.2986998163131917e-16
68.25,1.0929345304540489e-16
68.5,9.764703296565247e-17
68.75,8.474343596288007e-17
69.0,7.943412784714448e-17
69.25,6.388432109086448e-17
69.5,6.878005955062176e-17
69.75,5.4103058169090186e-17
70.0,6.276898507034738e-17
70.25,4.893452005482559e-17
70.5,6.170803998816189e-17
70.75,4.843514414916453e-17
71.0,5.3233929402746505e-17
71.25,4.37805832401314e-17
71.5,4.9318966055912626e-17
71.75,4.9732726295745587e-17
72.0,4.893361895639147e-17
72.25,5.069671980948677e-17
72.5,5.763763427035856e-17
72.75,6.25702283463259e-17
73.0,6.879767899340294e-17
73.25,6.900370509466968e-17
73.5,7.043524011360472e-17
73.75,7.380270934396969e-17
74.0,7.788908645255708e-17
74.25,9.652722981940893e-17
74.5,9.525833813901133e-17
74.75,9.778518139008615e-17
75.0,9.266386893545378e-17
