capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,alpha_drive,beta_gamma_drive,rms_beta_activity,band_driven_density,spectral_register,alpha_stability,rms_band_velocity,band_note_probability,valid,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,26.624,1.0,1.0,clean,0.4159915145333901,0.5473780657088037,0.43053707464135793,0.2812946433805375,0.5786900354276676,0.33415113078728953,0.6680022480364021,0.3750357147044299,True,48.63129579909862,0.839232628899929,0.5437050127748794,1.1169774988282275,0.4265026686058075,0.5163821980757008,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,26.88,1.0,1.0,clean,0.422634572813984,0.5418120885590221,0.41183125374181057,0.2755974264853024,0.5707060344494569,0.3418250718854542,0.6489604052975572,0.37047794118824184,True,40.29952819035791,0.7974972785199066,0.5563290759553231,1.8500667804214137,0.4587633917070525,0.49088978166430575,gamma
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,27.136,1.0,1.0,clean,0.4061437284690654,0.5503475031684879,0.38399842736529977,0.26750255929912675,0.5709418803579228,0.33586518230812545,0.6223369403336299,0.36400204743930137,True,32.65423706125152,0.54780245814605,0.6460772786135683,3.051235319712999,0.5246514521712413,0.43851399838676286,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,27.392,1.0,1.0,clean,0.3726089203070279,0.5677032437288068,0.3561859540828747,0.264823031793914,0.5787402662248637,0.3188029190236801,0.5953939532174038,0.36185842543513114,True,27.28092083599143,0.3631692200353639,0.7335846388669729,2.8258787309343165,0.53722476069306,0.41671820405444604,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,27.648,1.0,1.0,clean,0.3554304123060654,0.5753143825777924,0.33276925438004834,0.2604050830746463,0.5785293519099286,0.31318382141547885,0.5727380657923867,0.358324066459717,True,25.925979571286106,0.4306802587085557,0.6989681963576168,2.867934231376741,0.5334634890085516,0.416632719606746,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,27.904,1.0,1.0,clean,0.3259954973630809,0.592296568861045,0.3146855782252994,0.25955976081540333,0.5877038505875407,0.2963525234856583,0.5551644482099412,0.3576478086523226,True,25.396515527862302,0.303415487398294,0.76721506661717,3.23564149966879,0.5469004902236385,0.4134211453272852,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,28.16,1.0,1.0,clean,0.2949423974231703,0.6118313447030059,0.3011580824082413,0.2613342685049302,0.5987000144742205,0.27639871648395203,0.5413814690919683,0.3590674148039441,True,24.619690554801153,0.24472172786973495,0.8033924190476486,2.8294592779597862,0.5357056957165726,0.4289628035620278,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,28.416,1.0,1.0,clean,0.27938803008603885,0.6217291113937614,0.2872070040791571,0.2573515548583346,0.6014713852066125,0.2684086354801862,0.5282239182251774,0.35588124388666764,True,23.572273765347138,0.29892487153972064,0.7698674664743519,3.677725781940845,0.5582735746932787,0.40972864417773347,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,28.672,1.0,1.0,clean,0.2689671527203016,0.6274828567787302,0.276280974647829,0.2530801725925411,0.6022292022063959,0.2644381578430115,0.5185305820216035,0.3524641380740329,True,23.99153373576786,0.30884520211794214,0.7640322922636457,4.881409451676406,0.5769053657301135,0.3918573921577672,delta
20260528-145448_s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,s01_20260528_ear_eeg_ch1_only_03_quiet_rest_60s,0,28.928,1.0,1.0,clean,0.2844460536478005,0.6119771709471522,0.26908151602038105,0.244704607870623,0.5899462411197509,0.2777155860323813,0.5143028850394378,0.3457636862964984,True,26.998160627170346,0.5002908462054373,0.6665374267403956,3.811156529655086,0.6239944119875325,0.3346180346887867,delta
