freq_hz,psd_v2_per_hz
20.75,2.7744126052987605e-15
21.0,2.2083650700377187e-15
21.25,2.1650018365597582e-15
21.5,1.2487808113992547e-15
21.75,1.4646690961433335e-15
22.0,7.622926586468891e-16
22.25,1.86687505831105e-15
22.5,1.7683781920059225e-15
22.75,1.7487263028012376e-15
23.0,2.0018961452614525e-15
23.25,2.0387533465731003e-15
23.5,1.331433922988967e-15
23.75,1.5601808310513119e-15
24.0,1.5454291071190832e-15
24.25,9.812515597001477e-16
24.5,9.542393454111439e-16
24.75,9.64347285446232e-16
25.0,6.04240475456479e-16
25.25,1.0605953151877362e-15
25.5,9.515998479714364e-16
25.75,1.6692978771703146e-15
26.0,1.8291884525681678e-15
26.25,2.8329112234614316e-15
26.5,2.369890668505126e-15
26.75,3.1078983729643513e-15
27.0,2.9838161037354756e-15
27.25,3.4367497080282743e-15
27.5,2.7534312844670803e-15
27.75,3.208328800477215e-15
28.0,2.2435027806746715e-15
28.25,3.3037531252975744e-15
28.5,2.7789975599375696e-15
28.75,3.3574361172867515e-15
29.0,2.8501695585589085e-15
29.25,3.1194517143826433e-15
29.5,2.0267384084474272e-15
29.75,2.547414975393221e-15
30.0,1.5845767764385849e-15
30.25,1.6893920572802697e-15
30.5,1.2328115279108596e-15
30.75,2.03738366282472e-15
31.0,1.351031304533744e-15
31.25,1.5610341897706421e-15
31.5,1.4281674915957885e-15
31.75,1.493957926070667e-15
32.0,8.015046240799225e-16
32.25,1.4900155145286526e-15
32.5,1.0565700534989808e-15
32.75,1.2732500091260389e-15
33.0,9.592569505043652e-16
33.25,1.0328437141676208e-15
33.5,7.468304587763722e-16
33.75,1.2276802151637786e-15
34.0,7.470716363522545e-16
34.25,1.0778716742283414e-15
34.5,9.857707834861585e-16
34.75,8.550367408477181e-16
35.0,6.809057182203729e-16
35.25,9.5048420147494e-16
35.5,4.197702301668921e-16
35.75,6.513330346870312e-16
36.0,5.122198520334993e-16
36.25,7.580022864550013e-16
36.5,5.809095269474805e-16
36.75,8.906353504542544e-16
37.0,8.739216101374052e-16
37.25,9.519310059178774e-16
37.5,9.54265646226653e-16
37.75,7.816163962243261e-16
38.0,7.702668973153519e-16
38.25,7.695331104539514e-16
38.5,7.687340340138947e-16
38.75,1.095368909024593e-15
39.0,8.765226705996055e-16
39.25,1.0589388568468104e-15
39.5,1.0064334369138916e-15
39.75,1.1771750693120374e-15
40.0,9.918901304918731e-16
40.25,1.4522760856196963e-15
40.5,1.291468929793682e-15
40.75,1.2084569319807192e-15
41.0,9.658675309531967e-16
41.25,7.507395993543878e-16
41.5,5.573901735894972e-16
41.75,8.636547499350137e-16
42.0,6.169532737192581e-16
42.25,1.0669209985144643e-15
42.5,1.17701726897278e-15
42.75,1.2044587306057638e-15
43.0,9.591354671843867e-16
43.25,8.220984928875841e-16
43.5,3.139953025474961e-16
43.75,2.826398060301474e-16
44.0,2.7761410306835554e-16
44.25,3.3084435700599826e-16
44.5,7.217117617522063e-16
44.75,8.096068307228731e-16
45.0,1.167941580387307e-15
45.25,1.2712567871657528e-15
45.5,1.530103911531924e-15
45.75,1.2158623991669339e-15
46.0,1.838370342298958e-15
46.25,2.1508767235790424e-15
46.5,3.1965334263712103e-15
46.75,3.8638604095343555e-15
47.0,5.3133699144733476e-15
47.25,5.8952022580988275e-15
47.5,7.638974068959688e-15
47.75,9.35085497541149e-15
48.0,1.1516390545114558e-14
48.25,1.3709184404027805e-14
48.5,1.5528531449116424e-14
48.75,1.8912608658346745e-14
49.0,2.199718047525999e-14
49.25,3.298409447530948e-14
