freq_hz,psd_v2_per_hz
52.0,2.2739689463215847e-14
52.25,1.331975792554325e-14
52.5,1.3114933983100049e-14
52.75,7.050451422666353e-15
53.0,7.233006809809635e-15
53.25,5.7252144205312e-15
53.5,5.492868739015528e-15
53.75,7.30123637195188e-15
54.0,5.851266777124135e-15
54.25,7.0118828092253324e-15
54.5,6.160166672363162e-15
54.75,6.867493222088307e-15
55.0,5.501741298539419e-15
55.25,4.661425012403162e-15
55.5,4.971885386304368e-15
55.75,2.9310985857827532e-15
56.0,2.3068793763672275e-15
56.25,1.3873321819893836e-15
56.5,1.5229940352409662e-15
56.75,1.2676959335306156e-15
57.0,1.276985019945854e-15
57.25,1.6501364024055717e-15
57.5,1.4949975114027774e-15
57.75,2.1262820999275647e-15
58.0,1.861143469104057e-15
58.25,1.938226243799743e-15
58.5,2.0175210593555988e-15
58.75,1.899435957691797e-15
59.0,1.47874387213696e-15
59.25,1.1937956195647805e-15
59.5,1.2622975115591063e-15
59.75,4.36265350485649e-16
60.0,4.0853876074471537e-16
60.25,7.645178830201069e-16
60.5,7.400865507441879e-16
60.75,7.02891473858066e-16
61.0,8.094736348082012e-16
61.25,1.501458904794882e-15
61.5,1.354431826113367e-15
61.75,1.3010717752893196e-15
62.0,1.2744243952585282e-15
62.25,7.961419627070716e-16
62.5,6.966327856139999e-16
62.75,5.844241796343324e-16
63.0,5.676996052464064e-16
63.25,5.300599355823233e-16
63.5,5.685309441040523e-16
63.75,4.57834067857676e-16
64.0,5.772909057716225e-16
64.25,9.727144920749495e-16
64.5,8.340357504182448e-16
64.75,7.604875879548884e-16
65.0,9.196846549324788e-16
65.25,8.92518406859662e-16
65.5,5.946333693079793e-16
65.75,6.287641121759845e-16
66.0,8.022689536019816e-16
66.25,5.334275887075134e-16
66.5,4.935502980267016e-16
66.75,4.636504582508013e-16
67.0,5.393787058537095e-16
67.25,5.079407768527877e-16
67.5,4.444772069980333e-16
67.75,4.567896980761605e-16
68.0,3.983228730067196e-16
68.25,4.25627397644912e-16
68.5,3.717228834544044e-16
68.75,3.363019631325098e-16
69.0,4.206427530314733e-16
69.25,2.9648973720631267e-16
69.5,2.1146020581529598e-16
69.75,2.4989230588436636e-16
70.0,3.2648151572549053e-16
70.25,2.4079726912914005e-16
70.5,1.9573413651283055e-16
70.75,2.698923018461781e-16
71.0,2.6105975727155573e-16
71.25,1.8242122599058192e-16
71.5,1.7403700698112949e-16
71.75,1.9648144985658427e-16
72.0,1.6736251370465782e-16
72.25,1.5675711640607387e-16
72.5,1.4577161336635518e-16
72.75,1.4258970318205106e-16
73.0,1.807771604084524e-16
73.25,1.0555443836907697e-16
73.5,7.246521605191574e-17
73.75,6.134589779216694e-17
74.0,4.5140149038870457e-17
74.25,2.5064521729622543e-17
74.5,1.967148378023885e-17
74.75,3.8826501877281246e-17
75.0,4.170455952247646e-17
75.25,4.9610611292800623e-17
75.5,4.878182947401585e-17
75.75,5.276852605034545e-17
76.0,5.416165174636317e-17
76.25,4.7735885667938157e-17
76.5,3.298745539238803e-17
76.75,2.881477348938187e-17
77.0,2.988094648922328e-17
77.25,2.8980409005680314e-17
77.5,3.384092913451052e-17
77.75,2.2264056817129605e-17
78.0,3.087508326130668e-17
78.25,4.2069914653855386e-17
78.5,4.644159471901018e-17
78.75,4.265429695429937e-17
79.0,5.53622334751179e-17
79.25,7.698969081757707e-17
79.5,5.5165313855018714e-17
79.75,5.719511185633791e-17
80.0,6.080069874352352e-17
80.25,5.353167290108188e-17
80.5,3.8454683572672126e-17
80.75,4.053692863911395e-17
81.0,5.2819509308337374e-17
81.25,5.62821770133439e-17
81.5,6.033268698169645e-17
