capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,110.592,0.7466611017073964,0.75,usable_with_caution,True,0.33612392295513954,0.0169488651322977,0.5266709408596599,0.3858248147034764,0.2942663321657928,0.20674520172850103,0.5352867460685977,0.45865985176278123,14.563098140186806,0.9987028732955789,0.5003244921258276,1.4194384555181252,0.42474584688060113,0.5124564659775913,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,110.848,0.7704498048331778,0.75,usable_with_caution,True,0.33159080665564966,0.020047717131350156,0.5199812811560899,0.3757202098258426,0.30841703644374674,0.219315130304359,0.5321135646589548,0.45057616786067417,14.089417347255463,1.034091602227263,0.4916199442038246,1.3607868233427516,0.40424803281694965,0.5285488792924906,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,111.104,0.7653259280079804,0.75,usable_with_caution,True,0.3291998153931861,0.02252163211597475,0.5138180381097486,0.3680592377619148,0.320020613951669,0.22982694193624068,0.5304398707752302,0.44444739020953195,14.47709286407968,1.0761171536542604,0.48166838669576406,1.312890796160683,0.3959582140059704,0.5388486000088264,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,111.36,0.8298786921034915,0.75,usable_with_caution,True,0.3284978730096765,0.022463286291561003,0.5155244190803068,0.36496146055710116,0.32953554750816516,0.23506315227588293,0.5299485111067735,0.441969168445681,17.611692097047637,0.8082042990145719,0.553034853714249,1.7409090008955652,0.44570900150995796,0.5046283148748449,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,111.616,0.9279246715593487,1.0,clean,True,0.3440199736677792,0.022175335603049805,0.5154902537442893,0.38025809476117506,0.33733779302449207,0.2257267408803512,0.5408139815674454,0.45420647580894014,18.047950163889052,0.8448489559932969,0.542049795860676,2.1057736062635453,0.49204243038891426,0.46239899128598644,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,111.872,0.9539563715284356,1.0,clean,True,0.3571454013023078,0.0223162789969099,0.5108359382665735,0.39144037815442706,0.3437356343478801,0.21993517942476418,0.5500017809116156,0.4631523025235417,18.813349764794257,0.9573444108751399,0.510896291134821,2.13397218400543,0.4994496966307802,0.45361065837839326,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,112.128,0.8322462798106731,0.75,usable_with_caution,True,0.35474541637880413,0.021985821013358803,0.5104221958880085,0.3853699861170192,0.3489818642330583,0.22773114806500794,0.548321791465163,0.4582959888936154,19.147191725219173,0.92322824574852,0.5199590855632158,2.0165121371656514,0.43404506677339644,0.5232910670964761,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,112.384,0.8410783391220183,0.75,usable_with_caution,True,0.3524019524587998,0.02140165144904536,0.5126927162386801,0.38106163124795267,0.35328377273890443,0.23305773408094638,0.54668136672116,0.4548493049983621,19.485640787091647,0.825437050426079,0.5478140151454016,2.3296253033317904,0.4460286664893685,0.5125272481726554,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,112.64,0.9731745982577195,1.0,clean,True,0.36633679347828985,0.022465047142760947,0.5085128858935581,0.3935959132259135,0.33545540551030845,0.22646584186458532,0.5564357554348031,0.4648767305807308,19.645010589015627,0.958118455018254,0.5106943338532146,3.536781009011139,0.4813553238597804,0.46283210908356026,gamma
20260524-115948_diag_atenuacion_mixed_states_ear_eeg,diag_atenuacion_mixed_states_ear_eeg,0,112.896,1.0,1.0,clean,True,0.3766098751158777,0.021468143500892954,0.5119822533264721,0.4055381471594551,0.3467683477726902,0.2174318230646348,0.5636269125811145,0.4744305177275641,19.434639234080702,0.7913145965050925,0.5582492332388184,3.1901571555929724,0.5073215672910993,0.4543611396775148,gamma
