capture,condition,channel,window_start_sec,quality_score,quality_gate,quality_state,valid,activity,calmness,tension,rhythmic_density,register,harmonic_stability,velocity_factor,note_probability,rms_uV,alpha_beta_ratio,beta_over_alpha_beta,theta_alpha_ratio,slow_power,fast_power,dominant_band
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,153.344,0.55,0.35,artifact_suspected,True,0.2603115740845978,0.016751408817657985,0.5484118053881696,0.2865960951592145,0.29972390461059284,0.3023066263398533,0.4822181018592185,0.37927687612737165,21.491759637845018,0.8129441679338307,0.5515889665434296,0.9755411842430249,0.3169362367746107,0.629937373947156,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,153.6,0.7,0.75,usable_with_caution,True,0.2733574452530054,0.018191147825468885,0.5404846083436433,0.2978454932317893,0.2991634322891607,0.29591281771486655,0.49135021167710385,0.38827639458543145,21.269464414816998,0.9728052417483336,0.5068924082460154,1.1811131240961414,0.3966374380439345,0.5531707594469697,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,153.856,0.7371493033399268,0.75,usable_with_caution,True,0.2825680698150489,0.019271676000002083,0.5318974412353012,0.30537305334772696,0.29260215007033213,0.29135151939523063,0.49779764887053435,0.3942984426781816,21.268664420825445,1.0347697085680212,0.49145610718426974,1.2301250488644164,0.4204184409862278,0.5320063497344469,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,154.112,0.7240515683586435,0.75,usable_with_caution,True,0.2910132354122943,0.019738520695840003,0.5277299442455897,0.31313164040313124,0.2963744410237741,0.28640100741088537,0.5037092647886061,0.400505312322505,21.26965501277809,0.9384090174671146,0.5158869933941826,1.31943375428062,0.4119545196268429,0.5428798736962236,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,154.368,0.736388607243009,0.75,usable_with_caution,True,0.295830650090501,0.020239061241452944,0.5227732184475068,0.3175849456727835,0.2994677196055965,0.2829377623258292,0.5070814550633509,0.40406795653822686,20.57087520314823,0.9738830669361038,0.5066156231541151,1.3850736781864743,0.43266960423304546,0.5216878854613739,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,154.624,0.7492117992074518,0.75,usable_with_caution,True,0.29870724870094656,0.020663465684768723,0.517751367546329,0.3202036955558414,0.3020042080426908,0.2804397749504532,0.5090950740906627,0.40616295644467315,20.585621805821148,0.9944678098627174,0.5013868837812074,1.3944332056473085,0.44882958022286457,0.5058509867953467,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,154.88,0.7,0.75,usable_with_caution,True,0.30112385967845623,0.02123333461532413,0.5124273939843997,0.32196652099792544,0.30103328110348104,0.27892170026811236,0.5107867017749195,0.40757321679834047,20.58224943825752,1.040185088301028,0.49015160718670153,1.3128952351463732,0.4477773732321754,0.5054844110084972,gamma
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,155.136,0.7826252472434725,0.75,usable_with_caution,True,0.30226092493371454,0.021195033245818375,0.5103947587091155,0.3236796346912638,0.3032879684709562,0.27661384394004507,0.5115826474536003,0.40894370775301114,27.304795813904292,0.8621605897287584,0.5370106131047817,3.170491917523839,0.5424136669432424,0.41218453806066985,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,155.392,0.9884739683279707,1.0,clean,True,0.311982481645827,0.026325293316942083,0.49231243289251436,0.3329268962898179,0.3173402019427942,0.2698117842039643,0.518387737152079,0.4163415170318544,27.330118956098932,1.2095963061031745,0.45257135759679173,2.791682829958172,0.5947656097138678,0.3144527354073752,delta
20260524-122200_final_atenuacion_artefactos_mixed_states,final_atenuacion_artefactos_mixed_states,0,155.648,1.0,1.0,clean,True,0.3177284285175783,0.029745874608030964,0.4778598368158155,0.33919414542223464,0.3258121859320743,0.26359182555915694,0.5224098999623049,0.4213553163377877,27.331171454766242,1.1745388510866976,0.4598676172163246,3.1777613925304564,0.6239978867524745,0.29208097806531136,delta
