freq_hz,psd_v2_per_hz
65.75,1.1954615901001846e-16
66.0,1.4464568524553935e-16
66.25,1.5112994006231975e-16
66.5,2.310138134698077e-16
66.75,2.354372520966656e-16
67.0,3.4322618177961854e-16
67.25,3.753270918651239e-16
67.5,2.480486079640884e-16
67.75,2.4909318321667943e-16
68.0,2.2084230715609994e-16
68.25,1.5003321216626767e-16
68.5,1.796192155859963e-16
68.75,2.042943099621711e-16
69.0,2.5220245878330777e-16
69.25,1.4354945727907732e-16
69.5,1.3193443696976482e-16
69.75,1.4341962636502168e-16
70.0,6.278581762580562e-17
70.25,6.603600022093763e-17
70.5,6.772629738836505e-17
70.75,7.837404074594641e-17
71.0,1.1583725594743366e-16
71.25,1.242469021687798e-16
71.5,1.0219124421033965e-16
71.75,1.4987445877580906e-16
72.0,1.3127439987199239e-16
72.25,1.45091287794342e-16
72.5,1.9150500248929892e-16
72.75,2.560898462262297e-16
73.0,2.22754164327237e-16
73.25,2.0822192773393607e-16
73.5,2.5113532583445e-16
73.75,1.903351164290006e-16
74.0,1.4751288519669298e-16
74.25,1.5996655513933028e-16
74.5,1.6945085096592844e-16
74.75,9.914186160878684e-17
75.0,1.6080329198369178e-17
75.25,6.682568589695122e-17
75.5,7.769202503115897e-17
75.75,1.1995716037467422e-16
76.0,9.886523198829895e-17
76.25,1.1082159253521844e-16
76.5,1.2395014158116674e-16
76.75,1.1625491249465835e-16
77.0,1.0216937280002427e-16
77.25,1.2080803167359656e-16
77.5,2.003917286924405e-16
77.75,1.6502318567582035e-16
78.0,1.722156336400861e-16
78.25,1.6353219852865178e-16
78.5,9.033683290894954e-17
78.75,7.795022841227138e-17
79.0,1.3003636043737659e-16
79.25,1.4310548278351293e-16
79.5,1.441747148305708e-16
79.75,1.1264868113577255e-16
80.0,8.759886157723464e-17
80.25,7.814146845889372e-17
80.5,7.210295712497124e-17
80.75,4.349937096552229e-17
81.0,2.0977073072272328e-17
81.25,8.700958922222418e-17
81.5,1.1029425137079744e-16
81.75,1.3097660915450769e-16
82.0,1.0629864142235867e-16
82.25,3.1749547741433745e-17
82.5,3.079017172155547e-17
82.75,4.281569718900614e-17
83.0,5.2534974267950606e-17
83.25,6.256314325504505e-17
83.5,1.6642278951992212e-16
83.75,2.0091298905278005e-16
84.0,1.1171873061360772e-16
84.25,9.479266457727833e-17
84.5,3.9779960068720204e-17
84.75,4.0638286126945575e-17
85.0,4.796205946564334e-17
85.25,6.008826337847932e-17
85.5,5.0769329617756555e-17
85.75,4.32478752125195e-17
86.0,4.0624392713292303e-17
86.25,4.9419968829461075e-17
86.5,4.7051155913480735e-17
86.75,4.854410378721809e-17
87.0,7.147854221830376e-17
87.25,1.1365741478349676e-16
87.5,2.2290594189264174e-16
87.75,2.2123428791616068e-16
