freq_hz,psd_v2_per_hz
99.25,2.0113620325684946e-18
99.5,1.749025439703876e-18
99.75,1.7618215828413348e-18
100.0,2.011592891477487e-18
100.25,2.601239010671032e-18
100.5,2.9555243084100416e-18
100.75,3.654320208762311e-18
101.0,2.5095369586798295e-18
101.25,2.8964428465999843e-18
101.5,3.5206466288895466e-18
101.75,2.9381092889127804e-18
102.0,2.8937080745961746e-18
102.25,3.3964439469049148e-18
102.5,2.9063647095775035e-18
102.75,2.414828825088725e-18
103.0,2.342239081731547e-18
103.25,2.550931312090146e-18
103.5,2.528958955363236e-18
103.75,3.284344708207284e-18
104.0,3.46009293342603e-18
104.25,3.740329235570631e-18
104.5,3.768577306794137e-18
104.75,4.677780757994943e-18
105.0,3.9581436179663754e-18
105.25,2.4704373609496666e-18
105.5,2.725225278763449e-18
105.75,2.7279095866519153e-18
106.0,2.203829567578061e-18
106.25,2.0290283816312337e-18
106.5,2.8464418935221323e-18
106.75,3.3256180771406217e-18
107.0,3.047090241673201e-18
107.25,3.150870526136432e-18
107.5,2.1294085471716478e-18
107.75,2.2767911706467287e-18
108.0,3.1774153711779132e-18
108.25,3.4600086367163435e-18
108.5,3.584576661918084e-18
108.75,4.2902069005539434e-18
109.0,5.466119397308461e-18
109.25,4.130169701120832e-18
109.5,3.5237904735038105e-18
109.75,3.307321859601997e-18
110.0,2.915495961843264e-18
110.25,2.73813173121264e-18
110.5,2.380855029170312e-18
110.75,2.6457539465464564e-18
111.0,2.8999328157899977e-18
111.25,2.6522872850156695e-18
111.5,2.794841457498612e-18
111.75,2.1074754245067338e-18
112.0,2.42707984109003e-18
112.25,3.956906108147308e-18
112.5,4.6796808740027224e-18
112.75,5.041390555285136e-18
113.0,3.9203835785370696e-18
113.25,3.828048951540576e-18
113.5,2.7957683601829177e-18
113.75,2.8782885083380384e-18
114.0,2.5329192452846814e-18
114.25,3.3315022430361644e-18
114.5,2.921166543837441e-18
114.75,3.186830007510157e-18
115.0,2.946961340777399e-18
115.25,2.9635474485519786e-18
115.5,2.546714647356073e-18
115.75,2.8884239933031994e-18
116.0,2.9872695036171643e-18
116.25,2.8151144724769107e-18
116.5,3.309698363381423e-18
116.75,3.3128737716648973e-18
117.0,3.98146883189183e-18
117.25,4.560270578687967e-18
117.5,4.300824042735527e-18
117.75,3.500191672269307e-18
118.0,4.565796369287765e-18
118.25,3.7298685954587705e-18
118.5,3.4532253416206812e-18
118.75,3.162653117839556e-18
119.0,2.6859342098065923e-18
119.25,2.575955737187212e-18
119.5,2.0781596208323016e-18
119.75,3.0204935018303602e-18
120.0,3.7324608977875634e-18
120.25,3.0539015895225652e-18
120.5,3.82772625809305e-18
120.75,3.4006069864556495e-18
121.0,3.0516748278938754e-18
121.25,2.2990446014236972e-18
121.5,2.7615289301748236e-18
121.75,3.076344592179779e-18
122.0,3.860234104433589e-18
122.25,3.475211465223665e-18
122.5,3.1145933392975047e-18
122.75,2.582788571215029e-18
123.0,3.596359307559135e-18
123.25,3.0297191265946344e-18
123.5,2.6772120035753428e-18
123.75,2.5077964383904895e-18
124.0,2.372607729738239e-18
124.25,2.0628234895693156e-18
124.5,2.95109845447581e-18
124.75,2.9238598134253924e-18
125.0,2.4240143547196188e-18
