freq_hz,psd_v2_per_hz
64.75,8.806263178745642e-18
65.0,7.034404231915761e-18
65.25,9.998193201822843e-18
65.5,6.918448687730205e-18
65.75,8.85523348321369e-18
66.0,9.801259413944624e-18
66.25,1.1135748483471993e-17
66.5,1.2475516002094348e-17
66.75,1.1636667095975636e-17
67.0,1.1740907702851287e-17
67.25,1.4975004421823888e-17
67.5,6.585632464257472e-18
67.75,6.9295838880878014e-18
68.0,6.223616923107656e-18
68.25,6.15396871391743e-18
68.5,4.817078379759761e-18
68.75,7.995025760853438e-18
69.0,9.344816729655805e-18
69.25,5.220429050180147e-18
69.5,6.591375312424456e-18
69.75,6.373335642128024e-18
70.0,5.27587115443482e-18
70.25,8.012090149861528e-18
70.5,3.463122035129876e-18
70.75,3.907538901002875e-18
71.0,2.6108918876975595e-18
71.25,1.934499516783565e-18
71.5,3.7076241808866446e-18
71.75,5.4324517634779815e-18
72.0,9.517700124309865e-18
72.25,1.0783801031030025e-17
72.5,1.1135406051311464e-17
72.75,7.472476234992458e-18
73.0,4.401856585265853e-18
73.25,5.209338009384686e-18
73.5,7.886731633579976e-18
73.75,7.52382280192027e-18
74.0,9.752395024754663e-18
74.25,8.858754459330063e-18
74.5,7.644797862754028e-18
74.75,9.392907493619555e-18
75.0,1.155935299728549e-17
75.25,1.0300796180736166e-17
75.5,8.588270095563986e-18
75.75,9.025053797269586e-18
76.0,3.293342312147834e-18
76.25,2.8584386622354985e-18
76.5,5.8582312782510795e-18
76.75,6.126660335774405e-18
77.0,7.366622175776958e-18
77.25,8.76985748233709e-18
77.5,8.301303887809509e-18
77.75,8.825251345990636e-18
78.0,5.925133721079665e-18
78.25,4.732026102415752e-18
78.5,3.140398844967549e-18
78.75,3.4307726822490364e-18
79.0,3.605202719689429e-18
79.25,4.201080673347973e-18
79.5,7.225051811986228e-18
79.75,6.5135862628906835e-18
80.0,6.421712494571014e-18
80.25,6.707799591859848e-18
80.5,6.494193860562152e-18
80.75,6.472884272229054e-18
81.0,6.931962995430225e-18
81.25,6.318193342272878e-18
81.5,6.870652271003567e-18
81.75,7.191077015950505e-18
82.0,4.8493055114472836e-18
82.25,7.011745771561123e-18
82.5,8.631733353914952e-18
82.75,1.1264339620639211e-17
83.0,9.153704237433688e-18
83.25,8.27632032970362e-18
83.5,5.605950301318107e-18
83.75,3.49703665712783e-18
84.0,4.338449016000684e-18
84.25,4.9848993212081885e-18
84.5,7.249247271280246e-18
84.75,7.306405081295354e-18
85.0,6.867562139887671e-18
85.25,8.238763248245544e-18
85.5,6.145267142088617e-18
85.75,8.040803871786082e-18
86.0,5.870047168206493e-18
86.25,4.616278559967203e-18
86.5,3.8577040691637106e-18
86.75,5.030432539744322e-18
87.0,6.962642247396734e-18
87.25,1.2509992451045676e-17
87.5,1.4522517081561924e-17
87.75,1.5278269794893424e-17
88.0,1.1527912593546598e-17
88.25,7.950269783696958e-18
88.5,6.060465731213483e-18
88.75,4.30890251114336e-18
89.0,3.256655769152602e-18
89.25,4.527758893499144e-18
89.5,4.889269877769982e-18
89.75,6.1607671446775626e-18
90.0,8.73762972405815e-18
90.25,9.062079864404147e-18
90.5,8.85070410314809e-18
90.75,8.978888987103502e-18
91.0,7.011469576792289e-18
91.25,7.694961972582706e-18
91.5,5.8499892870707995e-18
91.75,6.090589128548798e-18
92.0,4.863341326391093e-18
92.25,5.625507568895134e-18
92.5,7.39800398836934e-18
92.75,8.680556662413164e-18
93.0,1.0534243614689276e-17
93.25,1.2468798483942868e-17
93.5,8.404044986119777e-18
93.75,7.634305589489955e-18
94.0,7.12111704022079e-18
94.25,5.93709164541562e-18
94.5,4.47378059555775e-18
